Transaction_ID,Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Total_Sales
6f40f6ce-0e51-432d-ba24-016f7210f7f4,2024-06-12,North,Product A,Brandy Perry,5,414.3,2071.5
08cebb38-5bc5-41c7-870c-f7a3315c03e8,2023-05-30,North,Product D,Paul Martinez,34,187.9,6388.6
bc8dfbe8-4e18-428c-8742-c864bfccd5c1,2023-04-19,South,Product D,Joel Cervantes,6,26.77,160.62
88e42e9c-3243-40e3-bee6-d57436aa7142,2023-07-18,West,Product C,Lisa Murphy,22,417.02,9174.44
4c5fa951-0e90-4d0f-8da3-bfb1518036f5,2024-07-29,North,Product C,Teresa Garza,11,179.14,1970.54
75aab74b-c11c-4c58-a034-b7481a99b6af,2024-01-31,South,Product A,David Shelton,48,389.18,18680.64
d9cc12e1-fe13-41b2-9d86-b4dde0111644,2024-08-26,North,Product C,Elizabeth Carter,16,187.75,3004.0
11a4c178-ec05-4514-ad0c-6df61c72a03f,2024-05-17,North,Product A,Susan Campbell,33,431.92,14253.36
202a63b6-61bd-46be-8b52-2f256d4a2f9a,2024-05-12,West,Product C,Hailey Bradley,9,117.56,1058.04
5514d1b7-b335-437a-99b2-c8e244119f9e,2023-12-20,East,Product D,Terry Beck,6,487.53,2925.18
abd48103-5ea6-4c58-81e5-0093e10b7270,2023-05-29,East,Product D,Briana Jackson,16,392.08,6273.28
67733e7c-f005-4646-85d4-236fdaf74a07,2024-10-25,South,Product A,Craig Howard,29,65.98,1913.42
c29931a1-cb47-4342-91b5-14148dbdc06e,2023-11-24,East,Product A,Aaron Cole,3,287.23,861.69
13f41b78-b769-4d86-a483-58552a0fea8b,2023-06-20,South,Product C,David Roberson,20,492.83,9856.6
54626623-bb4e-4c38-afd4-6da329c503e7,2024-09-23,East,Product C,Robert Clarke,36,240.82,8669.52
dce1297d-953a-400f-9482-fdd1bf4c8055,2024-03-21,West,Product A,Diana Cox,19,99.23,1885.37
8562a076-7c33-4b9f-9ff8-606ab402ac0d,2023-01-26,South,Product A,Susan Cooper,26,247.54,6436.04
ba9f38b9-8c5c-4702-ae09-25b2ea397b67,2023-09-10,East,Product D,Joel Cervantes,3,261.1,783.3
0bd4e1be-df4d-45cc-a5da-273d150ae350,2023-11-01,West,Product D,Christine Sawyer,19,373.43,7095.17
3f61c90a-ca38-4179-9bbd-1eb87a48a702,2023-09-09,East,Product A,Joel Cervantes,20,352.43,7048.6
a384d9c3-0172-4e7c-bb8b-33dbe72ea8ac,2023-10-24,North,Product D,Tasha Farrell,32,207.25,6632.0
f5aad4fe-eeee-4a8c-9902-3e7b98ec4bce,2024-08-11,North,Product B,Alexander Garcia,7,116.83,817.81
580bc9a8-575f-449d-a552-9e7d4f88bf0d,2024-05-22,West,Product C,Paul Martinez,41,326.08,13369.28
a24e69b6-d8db-4eac-bedc-d40705be2d76,2023-01-17,North,Product D,Kyle Harrison,33,216.63,7148.79
694fc115-dedf-4f08-a3e1-7850a9af34a1,2024-01-15,North,Product B,Tasha Farrell,40,74.82,2992.8
0ec230ce-fe32-425a-9b42-676fe3b36706,2023-12-16,South,Product A,Craig Howard,39,451.28,17599.92
77aabe85-0f3f-4246-a42a-cecbff572e32,2024-08-17,East,Product D,Anthony Lane,18,348.7,6276.6
5f4d70e8-b161-4eeb-82e3-63104533a8de,2023-02-05,South,Product A,Susan Garner,40,344.76,13790.4
686ef272-bae0-4d43-8d8d-325bd5792c42,2023-06-26,East,Product C,Sherri Hicks,1,413.07,413.07
5bd7f93f-283e-4bde-bd37-cc89b9897c6a,2023-01-02,North,Product A,Adam Thompson,11,269.53,2964.83
b6e60c38-8f5d-43af-892f-437f245c2bf6,2024-05-23,South,Product B,Chelsea Hall,28,409.38,11462.64
9b839ede-f301-4d97-8361-7b21ab74352c,2023-07-22,East,Product A,Frederick Singh,25,254.06,6351.5
81e73073-de48-4ec0-8e7c-c2367b1eb93c,2024-11-20,East,Product B,Anthony Lane,23,42.92,987.16
44c86c25-d3a8-47a8-ae95-b5b6c5e3110d,2023-01-21,South,Product D,Cameron Morgan,31,208.57,6465.67
c332046a-4c6c-4b32-9fd5-a388b15f17f3,2024-04-05,West,Product D,Amy Thomas,30,253.76,7612.8
95926312-dfb4-4ecf-8c84-74f7b2f47c87,2023-12-31,East,Product B,Tim Alexander,42,362.9,15241.8
2881bf36-e649-4a98-adb9-b286f60d5006,2024-11-01,North,Product C,Sean Stephens,35,62.22,2177.7
bcd67e0f-82cf-4a9b-811c-b81270d623fb,2023-12-23,East,Product C,Hannah Lopez,7,78.61,550.27
0f484bc4-0192-4697-8cac-bbdfe19ffcbc,2023-06-06,North,Product C,Robert Clarke,16,139.21,2227.36
432f438a-922c-4469-b782-bdea4456df20,2024-07-27,South,Product D,Kyle Harrison,26,140.58,3655.08
2493a1dc-6e34-4ff7-8523-742c48191c28,2023-08-25,East,Product D,Carrie Davis,48,368.77,17700.96
c430b868-e714-4209-9a1b-98e81bee363c,2024-02-15,North,Product C,Fernando Smith MD,49,132.86,6510.14
130e23d3-20ca-4256-a279-bbbf294f4845,2024-04-02,North,Product A,Mr. David Hoffman,2,320.22,640.44
a8936d5d-a759-410c-a7c6-4b8ba6ddfbd3,2024-03-04,South,Product C,Carrie Davis,1,252.19,252.19
f3792cf9-5eca-4da8-9492-da2754f9a039,2024-06-18,East,Product A,David Roberson,48,290.91,13963.68
46bde014-ffd1-47b1-b41c-4cdc99b9a0d3,2024-11-08,East,Product C,Fernando Smith MD,12,420.67,5048.04
c500451b-fae3-46e6-981e-7453f1bc8507,2024-12-18,South,Product A,Elizabeth Carter,5,208.15,1040.75
cbb9223b-c154-4745-bde2-40f5b96e6b35,2023-11-08,East,Product D,Susan Campbell,37,387.75,14346.75
8418f84b-cbbc-4a7c-b2e1-298d54eb5883,2023-07-27,South,Product C,Nicholas Cobb,32,216.8,6937.6
154f4a7f-9875-4e48-bdd5-aeb9f91bdf4d,2023-09-01,East,Product C,Brandy Perry,9,183.4,1650.6
de145aaa-8428-41cb-a64d-68bf1c79f8da,2024-08-05,West,Product B,Chad Mendoza,41,479.73,19668.93
e90210a5-beb4-46e2-981b-badb4710f415,2024-01-16,East,Product C,April Aguilar,35,100.34,3511.9
de4c7df7-9a90-440b-b265-a63223ad3f36,2024-08-09,North,Product A,Hannah Lopez,19,54.27,1031.13
3666429b-aa45-4997-a419-4409ccb86c84,2024-12-16,North,Product B,Cameron Morgan,48,387.78,18613.44
64b516b7-457e-48ba-b70b-7460cfd7a921,2023-12-04,West,Product C,Alexander Riley,16,43.44,695.04
24a9f75b-e4b6-4ced-91c6-f7a244cd8232,2024-08-13,East,Product C,Tasha Farrell,3,420.17,1260.51
64c3759d-df1e-4fa2-b6f1-782b424f49df,2023-08-13,North,Product D,Sean Stephens,20,224.22,4484.4
0da5794d-3fec-4554-aa43-5afa3009b3e9,2023-10-01,North,Product B,David Shelton,24,458.6,11006.4
de23d40f-b074-48be-837b-868396bfbdf1,2024-02-29,East,Product A,Alexander Garcia,33,363.55,11997.15
7a71c860-7855-41de-bbf9-60ae183b9d6a,2023-01-19,South,Product C,Terry Beck,24,309.1,7418.4
2ea1bc36-84d7-4ba0-acaa-7240a5955772,2024-06-16,East,Product D,Lisa Murphy,11,475.16,5226.76
ee9e7466-b2b1-4369-ba08-bc1d216c3931,2024-09-22,South,Product C,Tasha Farrell,49,204.36,10013.64
4aa7c33f-7e56-4b52-8f68-426f9d292644,2024-04-27,West,Product B,Chelsea Hall,8,477.5,3820.0
e5374c90-f545-4b21-a444-4909f9d71898,2023-09-06,West,Product A,Fernando Smith MD,36,76.15,2741.4
2838622a-eb52-4676-a6c2-f0264373922c,2024-09-20,North,Product D,Mr. David Hoffman,38,247.04,9387.52
ae3978cf-a11d-4c8c-804b-fc6cb0fde34f,2023-05-31,North,Product C,Jason Perkins,40,142.26,5690.4
11949970-b633-4498-8948-fe273af0b3ca,2024-08-23,North,Product A,Christine Sawyer,20,274.52,5490.4
1121ed2c-981c-4a50-991b-0c1d81b2be89,2023-09-02,South,Product C,Aaron Cole,35,89.39,3128.65
30990baf-5f42-4d84-808c-2606803db436,2023-09-22,North,Product C,Robert Clarke,48,422.35,20272.8
fd662824-6b02-4eac-ac54-398987535449,2024-04-26,East,Product B,Chelsea Hall,25,424.74,10618.5
a6a080ef-12e3-4671-9ad2-77169a87d25b,2024-12-15,South,Product B,Brandy Perry,35,478.07,16732.45
7377e04f-95bb-4ca5-be6f-7fa386e6e153,2024-11-08,West,Product C,Briana Jackson,25,85.79,2144.75
72b36ee3-bfd0-4c35-908b-753e0f1ba0bb,2024-11-26,South,Product D,Tasha Farrell,29,315.43,9147.47
a0cc53b9-96a5-4b77-9a07-2b941d391989,2024-07-13,North,Product B,Aaron Cole,18,242.38,4362.84
45fd01d2-a9b8-4963-9e78-7bd352e8e491,2024-03-29,East,Product B,Nicholas Cobb,46,178.75,8222.5
842330ed-448d-48d6-b228-1d7023b7496a,2023-05-06,East,Product B,Briana Jackson,18,182.25,3280.5
6fcef8ce-5cd9-4b55-b7d7-0e155bcde082,2023-12-18,North,Product B,Anthony Lane,2,212.27,424.54
38579caf-4a24-4219-9191-d5b962fcf752,2023-06-15,East,Product A,Tasha Farrell,35,355.41,12439.35
34212b1d-a53d-432d-a80f-808a79e063ec,2024-09-25,South,Product C,Elizabeth Carter,16,303.16,4850.56
d9e10c44-6112-4e7a-9d8a-6d0a73945dab,2023-12-27,South,Product A,Mark Shields,41,235.24,9644.84
91572f03-7fdf-4448-bd8d-f129bb0e63f6,2023-06-22,North,Product A,Tim Alexander,36,47.21,1699.56
4e96ec44-ec2d-45e8-85be-4d4d35a5ab88,2023-09-10,East,Product C,Chelsea Hall,33,48.11,1587.63
224c1425-2841-4413-a7cb-8df2ad1e7253,2023-09-04,West,Product B,Eric Hill,4,11.15,44.6
4dfdf653-3df6-4f6f-90b3-e2450a837392,2023-12-31,South,Product D,Diana Cox,33,484.17,15977.61
dcc493ab-0e05-4c03-89b8-45a71a6988e2,2023-06-25,South,Product B,Chad Mendoza,14,12.57,175.98
c8cb5e8c-4857-4581-967e-3029d87955db,2023-11-16,South,Product B,Mark Shields,21,60.52,1270.92
48c55826-ddd0-45c3-b4be-e5b596d52599,2024-09-14,South,Product B,Craig Howard,48,164.15,7879.2
bca8a0ed-3de3-4a71-8916-74f2782fa647,2023-04-22,West,Product B,Brandy Perry,20,405.64,8112.8
d01954cf-c0cc-4d39-ab9c-6ba7f2cb0d2e,2023-04-29,North,Product D,Tim Alexander,8,481.43,3851.44
f1f27e1f-5cb7-4bdf-82dd-76f3d187f5bc,2023-08-02,South,Product A,Susan Garner,7,397.11,2779.77
886ebe38-4219-4e89-979b-fddaae2f76d1,2023-12-04,East,Product D,Chelsea Hall,3,348.37,1045.11
c6a94934-74bf-42ec-ac58-cb06c28f3e35,2023-08-16,West,Product C,David Shelton,17,265.44,4512.48
db9b1424-3210-4f1f-a938-718a3d2c4aa3,2024-01-29,South,Product B,Sean Stephens,33,52.49,1732.17
f49dbce1-9852-47df-909f-54a5b64cecb6,2024-11-29,East,Product D,Chad Mendoza,48,479.5,23016.0
5a59a438-4f67-4266-bd3e-8c2ce2d038cc,2024-07-06,South,Product C,Alexander Riley,12,381.61,4579.32
c98f8a92-e013-4021-b1b5-744241e59c38,2024-02-11,North,Product D,Alexander Riley,22,323.09,7107.98
e6e9a20e-fcc8-4f00-9218-96d02c116f0d,2024-12-13,West,Product B,Frederick Singh,22,381.93,8402.46
9abd97c7-9ed7-4d2a-8dae-eadf74f219c6,2023-05-20,North,Product B,Jade Young,46,364.81,16781.26
06ccc7cf-1fdb-4960-b183-b576bf1876fd,2023-05-16,West,Product C,Tim Alexander,30,322.24,9667.2
8cbda31d-1893-45a6-9f5c-e6187f05a0fa,2023-07-27,South,Product D,Susan Campbell,38,490.48,18638.24
ac17901a-9890-4422-8346-cf095d1b29a8,2023-06-13,South,Product B,Chelsea Hall,38,452.65,17200.7
5ce47d87-5ad7-401c-937b-172b859885a2,2023-09-20,West,Product C,Cameron Morgan,45,326.87,14709.15
87bef4d4-7bf2-438f-bee7-5aab84c49b0c,2024-10-31,East,Product D,Alexander Riley,8,349.66,2797.28
110eb914-3a38-4e01-9eb4-7d19ee764cf5,2023-11-03,East,Product D,Chelsea Hall,27,35.28,952.56
2f536b95-e87d-4f37-9c58-be884aeb38a4,2024-01-26,South,Product C,Carrie Davis,27,338.26,9133.02
e3c8eeda-0391-4c39-9c1b-3b98738742c0,2023-12-23,South,Product D,Carrie Davis,34,31.64,1075.76
d70c4b16-0219-4b07-a2b0-fec81af8c5ef,2023-03-05,North,Product D,Elizabeth Carter,21,298.25,6263.25
8597314b-d491-4b2a-aa32-bf4dbaf56f8a,2023-03-06,South,Product B,Tasha Farrell,30,499.68,14990.4
85df83a6-5b73-46b8-bbdb-1ec162f79a09,2024-06-22,West,Product B,Eric Hill,33,282.35,9317.55
14f58493-7a8d-4ee9-9036-9f519c38faad,2023-06-08,East,Product B,Jason Perkins,28,241.87,6772.36
2b5441cc-0485-40fc-9113-81f0b77e7d2e,2024-05-16,East,Product C,Jade Young,47,163.3,7675.1
55a10fa6-fbcf-4934-8dc9-fb59f0964885,2024-10-22,North,Product A,Tasha Farrell,33,69.06,2278.98
4b1d37b0-1913-498c-8efc-04ec37ebaf70,2024-09-03,East,Product D,Fernando Smith MD,5,368.2,1841.0
e90e61cc-4ab5-41ed-a130-addca7594f92,2024-09-10,East,Product C,Chelsea Hall,48,104.37,5009.76
4cae8cad-645d-4724-bd76-0010f306dade,2023-02-23,West,Product A,Adam Thompson,19,66.49,1263.31
d702dd7a-b2ea-4586-bebe-1b6918b0cb3c,2023-07-04,East,Product A,Alexander Riley,4,216.66,866.64
5ddf2920-0412-4374-ab42-84abaad5b9cd,2023-08-04,North,Product C,Christine Sawyer,35,399.72,13990.2
eae5d5b6-e3d5-4089-9c58-5ad217e61960,2023-09-24,North,Product A,Joel Cervantes,49,375.08,18378.92
6e95472b-6b4e-4138-ba92-db32f1a13a6e,2024-12-05,East,Product B,Carlos Williams,17,36.89,627.13
3293b167-5aa0-47f8-8c85-640454b4006b,2024-08-14,South,Product C,Susan Cooper,44,233.02,10252.88
b6b144c0-8e28-4449-aca9-bb201b0bbea6,2024-06-26,East,Product D,Alexander Garcia,28,265.99,7447.72
77ed773d-d1ba-4105-90ce-a9d18e7a6df1,2024-12-15,North,Product B,Tasha Farrell,30,325.83,9774.9
016efc82-9967-425b-b2de-87466324ee21,2023-08-08,North,Product D,Susan Cooper,29,328.58,9528.82
56cc9e87-5c2a-4344-98e6-4069ceb09c57,2024-12-12,West,Product A,Susan Garner,46,188.7,8680.2
199cae95-9145-46f1-ba2c-383cfe7641ec,2023-09-13,East,Product B,Brandy Perry,6,284.73,1708.38
55e3f7f2-41da-4b1a-8a0e-dc6516ff677c,2023-12-29,East,Product D,Diana Cox,35,245.72,8600.2
33370648-6f93-4d76-a328-97766baf18e8,2023-04-30,West,Product C,Brandy Perry,41,443.65,18189.65
0978c7a3-b72a-443e-96a6-de407bdf2976,2024-08-25,North,Product A,April Aguilar,37,269.83,9983.71
c8fb426f-2091-4a50-8549-8afdf8adadd9,2023-03-01,West,Product D,Briana Jackson,24,226.11,5426.64
c963e917-52a4-4584-9c45-621af32a745e,2024-09-24,South,Product A,Robert Clarke,29,208.2,6037.8
e1739698-ea53-4cea-9a0e-1c55ddb25a75,2023-10-14,East,Product D,Susan Cooper,49,290.49,14234.01
b60edbed-c288-4f65-8be6-3238f7d544d2,2024-05-31,North,Product C,Sean Stephens,46,403.95,18581.7
c14ff544-3781-42f6-86da-5b027336b37e,2023-11-27,West,Product B,Brandy Perry,31,273.82,8488.42
69e3cb3e-ea38-4642-9461-589634c9bb44,2023-07-20,North,Product D,Jade Young,35,334.21,11697.35
461ca315-9fa1-48a6-b3fc-b38340f84207,2024-12-14,South,Product A,Diana Cox,33,371.55,12261.15
5958ec79-afc6-498a-807e-8090f330190d,2024-10-05,East,Product C,Tracy Luna,21,264.88,5562.48
94827b3e-ffd8-4672-9bf9-49cdf51a616a,2023-10-04,West,Product B,Robert Clarke,32,219.14,7012.48
b5728768-23bd-4987-beeb-358a618743ee,2023-10-10,North,Product A,Mark Shields,23,439.57,10110.11
d85dd821-dd6b-43e5-94d0-b1ec060f5c16,2023-03-16,East,Product C,Ralph Downs,33,214.58,7081.14
4b756085-6559-4f7d-bfbf-1ab4a5d411da,2024-07-10,East,Product A,Christine Sawyer,3,236.35,709.05
14f4e341-793f-4cb9-ba74-2343c40f962b,2023-10-04,North,Product C,Adam Thompson,18,495.27,8914.86
ca9917af-af3e-48aa-9932-0fe2c2a7752d,2024-03-30,East,Product B,Nicholas Cobb,25,10.12,253.0
17e1f7e4-8db9-4345-a00e-161057fcc572,2024-12-30,East,Product B,April Aguilar,42,100.88,4236.96
2474f3c5-1424-42e9-828b-02fb2a875114,2024-06-17,West,Product A,Carrie Davis,31,198.14,6142.34
07cd986c-c8a4-4fd8-a857-0ab8b60e8e42,2024-06-25,East,Product C,Mr. David Hoffman,3,466.97,1400.91
1a0acf02-a425-478d-b725-98b41ef729b8,2024-11-28,West,Product D,Dr. Jonathan Hall DVM,40,44.31,1772.4
1bc9b02b-b3a0-4cb8-8ae0-9deb5659abe6,2023-10-19,East,Product B,Michael Sanchez,46,14.65,673.9
77a91ea5-242d-4dfa-9ed7-904bf47d0178,2024-10-23,South,Product D,Tim Alexander,24,35.82,859.68
ed39dc51-ca39-4115-bfe7-460fa651b6a9,2023-05-05,South,Product D,Susan Garner,32,53.39,1708.48
2411f669-bc0e-4e1f-9e06-eb1a66630f2b,2024-11-02,West,Product A,Diana Cox,47,28.42,1335.74
c5f6ead1-4b66-4143-badf-15a52c7ecd1f,2023-07-24,West,Product A,Eric Hill,22,245.09,5391.98
b8071eb2-4b9d-4f62-8cbd-2059220efc45,2023-11-08,South,Product A,David Roberson,23,294.57,6775.11
13a3e93f-12bd-456b-9a80-563e638568dc,2024-08-08,East,Product C,Kyle Harrison,2,143.13,286.26
c0a22ec3-dc9c-431d-82c0-f00dd7178055,2024-02-16,West,Product B,Mr. David Hoffman,27,205.16,5539.32
b0b01036-1386-4b27-bb6f-bfa94d29d02d,2023-05-23,North,Product B,Tasha Farrell,42,54.93,2307.06
09ac41a1-08fa-4c1a-9cf1-b9f8e82678c1,2024-06-12,East,Product D,Kyle Harrison,2,174.82,349.64
66da6d47-556a-4667-bc30-d5dbf435b2b1,2024-02-18,East,Product A,Chad Mendoza,26,266.03,6916.78
5600c0dd-eb15-48d6-b488-9c7653f0b814,2023-06-13,South,Product C,Kyle Harrison,17,368.81,6269.77
1d33bb05-8af2-42a7-9c9b-a98ad7cada94,2023-01-06,West,Product B,Sean Stephens,40,11.64,465.6
58937546-85ef-4b52-8bba-882df60704b5,2024-06-04,East,Product C,Kathleen Hall,33,238.98,7886.34
74001a13-23c2-4904-9fad-35b8367c584e,2023-06-12,West,Product A,Carrie Davis,9,155.53,1399.77
3c12034c-d83c-4b1e-95b4-b38a88718d60,2023-09-11,West,Product A,Susan Garner,43,427.88,18398.84
2a39f28e-025a-4077-9bd8-65f916daf8bf,2024-06-24,West,Product B,Diana Cox,48,360.62,17309.76
c9e0592b-9665-48cd-b42c-6cc03303d4be,2024-11-08,South,Product D,Elizabeth Carter,39,298.66,11647.74
d6a154d1-fb2d-463b-9eee-6fd42835dd74,2024-05-22,West,Product D,Carrie Davis,29,145.86,4229.94
c5fc900c-9c86-4e40-8439-0e38d5c17b80,2024-09-30,South,Product A,Sherri Hicks,42,456.07,19154.94
bf7438b8-dbd7-4a69-8dd7-d7ce78bc2586,2024-12-03,North,Product A,Dr. Jonathan Hall DVM,26,32.1,834.6
73f72cd4-f655-4d5c-acec-ae05d12a693a,2024-10-09,East,Product D,Tracy Luna,35,63.64,2227.4
3c5c5d99-ec23-45cc-8f1f-85403990a77a,2024-06-03,East,Product A,Elizabeth Carter,25,201.9,5047.5
ef5b6990-e4cc-42c6-b905-f1ee18a721c9,2024-10-12,North,Product B,David Shelton,24,70.97,1703.28
b86c2b0e-6cf3-45ee-b15d-13eb69105436,2023-04-07,South,Product B,David Roberson,13,478.64,6222.32
d99f0ff8-8352-4479-b8e7-bfa34a36a8b1,2024-01-05,East,Product C,Elizabeth Carter,7,401.01,2807.07
72f97772-1cc5-43d5-9c17-d0b0676f63d7,2023-01-30,South,Product D,Jason Perkins,36,136.9,4928.4
459f7a77-065d-414f-9329-a1f04ddfe35d,2023-12-05,South,Product A,Anthony Lane,45,298.39,13427.55
990ccdc4-0b6f-4cb1-861e-f53480f88756,2023-03-20,South,Product C,Sherri Hicks,20,491.34,9826.8
724dedef-6b61-41bf-ae27-c459f5136139,2023-01-03,North,Product B,Nicholas Cobb,1,443.26,443.26
2142db8e-da21-4b5a-9b83-40a057d6b80c,2024-06-14,North,Product D,April Aguilar,8,304.39,2435.12
c362e449-e1e3-40de-909a-c6beaef6ab6a,2024-11-13,South,Product B,Joel Cervantes,46,452.82,20829.72
2c6dcfbf-7d2a-42d9-b262-3c9fdddf9141,2023-12-09,West,Product A,Christine Sawyer,16,494.7,7915.2
c39520fb-f5c8-4879-854b-98d48d29542a,2024-07-30,North,Product C,Elizabeth Carter,14,374.24,5239.36
634db1d7-0e90-44b3-baa2-9b79be36e189,2024-09-02,West,Product A,Tasha Farrell,12,41.84,502.08
7a227831-17a7-4c6d-8393-f92f5ae78058,2024-12-09,West,Product A,Brandy Perry,23,206.77,4755.71
b4e09772-7150-43e0-b4c5-36d9ba83e3e6,2024-04-26,South,Product D,David Roberson,15,420.53,6307.95
e76cc7d4-76d5-486d-8bd8-c4b4bff14194,2024-07-20,West,Product D,Mark Shields,28,122.98,3443.44
f17106aa-427a-4c5e-bba9-c76a3c6c106e,2023-04-19,West,Product A,William Evans,34,417.01,14178.34
1eb39341-ae45-49ec-9732-3b1048ccec37,2023-09-27,West,Product D,Joel Cervantes,2,68.97,137.94
e2260628-4127-4ecf-b799-2dbe674f9142,2024-12-04,South,Product C,Dr. Jonathan Hall DVM,32,33.0,1056.0
3c96793f-d8c2-4c22-8d19-ad1ae180c30a,2024-02-22,South,Product C,Terry Beck,23,198.2,4558.6
0152029d-dea2-4c0a-8ef2-d4528e57de89,2023-08-03,North,Product A,Paul Martinez,22,28.0,616.0
f842a9fd-76f3-46a9-be1d-79b073e6b584,2023-07-24,North,Product C,David Shelton,25,479.06,11976.5
2549aabf-aa14-4d59-b193-51b5e9be809f,2023-05-13,West,Product A,Alexander Garcia,22,414.84,9126.48
9c9a202c-d408-492b-babe-40b92e4c0fcd,2023-09-06,South,Product C,Fernando Smith MD,22,402.38,8852.36
9415c207-617d-4d7b-9135-727a8ab03ed7,2024-08-09,South,Product B,Alexander Riley,49,318.59,15610.91
199cab45-d2aa-4be0-b50d-d1d333400289,2024-05-15,West,Product A,Susan Campbell,42,116.0,4872.0
5a1cd401-f789-465d-a788-8733e8aa7160,2023-11-27,North,Product C,Adam Thompson,6,263.95,1583.7
3f046cb0-3ad5-4c2a-ab8a-f3e5a2f1fce1,2023-06-13,South,Product B,Michael Sanchez,15,302.66,4539.9
b28e5761-8da2-494c-8237-781b63bfc606,2024-05-08,North,Product A,Aaron Cole,43,267.27,11492.61
6d4a2f14-6758-4751-a59e-e7774f050de1,2023-02-13,West,Product C,Hailey Bradley,37,137.51,5087.87
b13cd9b9-2a92-4825-b6c0-02e7323e94f1,2023-12-24,South,Product C,Chad Mendoza,33,262.47,8661.51
7882fed6-c4b3-4985-a4f4-9cb22ba6d40e,2023-01-07,West,Product B,Jason Perkins,8,250.68,2005.44
e9df57a8-4b99-49ed-a587-870cf72010d0,2024-10-26,East,Product D,Sherri Hicks,44,498.2,21920.8
bb9cd11f-ccc7-4eb3-9cc8-9ae892257009,2023-03-05,West,Product D,Robert Clarke,44,449.74,19788.56
18a81624-5751-47f0-8393-afcf42bfa1f8,2023-01-10,West,Product B,Jade Young,5,237.06,1185.3
a8befcd4-2038-43fd-86a1-23394aa2c37d,2023-09-12,West,Product B,Alexander Garcia,39,315.24,12294.36
9fa3fdd9-cd86-4dc8-ab0a-bbf337ba45ca,2024-07-15,South,Product A,April Aguilar,4,376.46,1505.84
a7c364e8-420d-490a-bcb3-6094091cca57,2023-02-23,West,Product D,Susan Garner,6,27.08,162.48
29e2ead0-f058-4c2c-b002-1d3c1ba6f6ad,2024-07-09,West,Product A,Nicholas Cobb,45,448.51,20182.95
85fd1b17-1c43-45c7-b967-18a478ca1347,2023-03-31,East,Product C,Diana Cox,32,431.46,13806.72
a7b31e84-db32-4a4d-8b8c-fff1d6c5db52,2024-03-22,South,Product B,Christine Sawyer,30,234.14,7024.2
c6fca90c-a842-40c6-9459-e19854cf9aea,2024-08-15,East,Product A,Ralph Downs,47,201.67,9478.49
1e7f6d38-4586-4cc7-8ab8-4b2610a738c5,2023-04-27,West,Product B,Lisa Murphy,35,143.75,5031.25
249ab648-77ca-4290-a8da-ba5978cf5721,2023-12-24,South,Product A,Briana Jackson,40,243.57,9742.8
a0e4f5f9-e17e-4483-adee-802d2b6b965c,2024-06-22,East,Product C,Aaron Cole,16,31.74,507.84
6ddfbb79-068c-4409-85f7-a6d7f4568a3e,2024-07-30,West,Product C,Sean Stephens,13,427.57,5558.41
0eebad27-d1c8-412c-8ed0-ae7fe4886e18,2024-08-26,North,Product D,Tasha Farrell,42,27.36,1149.12
fc829cdf-fb06-44f6-93ba-53d0a6711c18,2023-08-13,East,Product D,Robert Clarke,30,171.24,5137.2
ae15eb28-0809-4a66-911b-0e6559a22dd7,2024-10-02,South,Product C,Chad Mendoza,19,466.48,8863.12
21ac6610-1362-4122-bb26-64d6d1ec6aa7,2024-10-02,East,Product A,Carrie Davis,17,370.25,6294.25
5607b7f7-021b-44cc-8479-eae534a22b1c,2024-04-21,East,Product B,Tracy Luna,19,147.88,2809.72
1a26238f-fc17-48ab-976b-af4a5b79bc94,2024-03-19,East,Product C,Terry Beck,28,133.8,3746.4
9e7d4b5e-fe70-4c94-86b9-57620215b54c,2024-08-27,North,Product C,David Roberson,26,12.49,324.74
3fd6423e-872a-4c1a-abdb-f8a37834addd,2024-10-30,South,Product A,Paul Martinez,37,350.9,12983.3
1f79bf0c-ed01-41f9-8e97-2e07f32da5ce,2024-02-14,South,Product C,Frederick Singh,26,33.9,881.4
af9f4582-ba40-410e-8796-4e922f8446b7,2023-12-16,South,Product C,Sherri Hicks,23,270.98,6232.54
b91bad9f-989b-458b-9c63-9ffb13246eec,2023-07-16,West,Product A,Jade Young,9,481.44,4332.96
6dbf2f3b-fc7a-4b6e-8813-7ff6f7008f09,2023-02-15,South,Product C,Paul Martinez,12,63.64,763.68
74a30baf-9978-417b-869a-0e3ea684ae5f,2024-12-29,South,Product D,Teresa Garza,1,448.3,448.3
1491c6af-a386-4274-b643-222e72614a71,2024-04-26,North,Product D,Mark Shields,1,495.82,495.82
ce070267-8990-4655-880d-5a47e93f4e5b,2023-03-21,West,Product D,Sherri Hicks,47,40.14,1886.58
ebc39a0f-a562-4a98-98d8-c03dbf833b9f,2024-07-02,West,Product D,Paul Martinez,34,442.62,15049.08
34da4b5d-5bdf-49b8-9b1f-2390668166b5,2023-03-18,East,Product C,Carrie Davis,32,262.88,8412.16
99d1bd71-e7bc-43da-a799-e37fb2e9513d,2024-09-24,West,Product B,Nicholas Cobb,48,454.19,21801.12
d3b3b7a3-af0f-4661-a4e8-a1e5527422bd,2024-08-22,West,Product D,Chelsea Hall,25,289.95,7248.75
11b60a39-ffb5-49ee-80a0-34fbb256d77b,2023-11-01,North,Product D,Tim Alexander,40,334.43,13377.2
984cf102-69f0-4dee-99b0-16322180cab5,2024-08-14,South,Product C,Fernando Smith MD,45,276.45,12440.25
